type,input,repetition,input-size,output-size,time,download-time,compile-time
compile,large-update,35,80,3598,519172664,0.137308,0.369339
compile,large-update,36,80,3597,531656731,0.12996,0.386141
compile,large-update,37,80,3598,556630073,0.177402,0.365651
compile,large-update,38,80,3598,519640687,0.144708,0.361989
compile,large-update,39,80,3598,526146546,0.137308,0.374415
compile,large-update,40,80,3598,544853130,0.154268,0.376505
compile,large-update,41,80,3598,532898937,0.140571,0.379001
compile,large-update,42,80,3598,522664143,0.132904,0.374615
compile,large-update,43,80,3598,515734781,0.137386,0.362067
compile,large-update,44,80,3598,539907819,0.151244,0.373421
compile,large-update,45,80,3598,507783245,0.128495,0.367251
compile,large-update,46,80,3598,537945428,0.126179,0.392178
compile,large-update,47,80,3598,516028356,0.125994,0.374969
compile,large-update,48,80,3598,549618486,0.167378,0.367183
compile,large-update,49,80,3598,532322856,0.128389,0.372618
compile,large-update,50,80,3598,520215550,0.127798,0.375735
